m2	nlocaltemps	dist	chain_delta_log_evidence	af	v1_optimal_snr	f_ref	psdscaleflag	h1l1_relative_phase	chain_log_noise_evidence	l1_optimal_snr	mtotal	logll1	signalmodelflag	logl	nulllogl	lambda2	h1_cplx_snr_arg	sky_frame	temperature	segmentstart	deltalogl	h1_cplx_snr_amp	lambda1	loglv1	m1	ra	v1_cplx_snr_arg	dlam_tilde	l_peak	lal_pnorder	h1v1_relative_phase	chain_log_bayes_factor	psi	nifo	loglh1	costheta_jn	a2z	time	segmentlength	a1	a2	ntemps	chain_log_evidence	optimal_snr	alpha	a1z	phase_maxl	lam_tilde	l1v1_relative_phase	theta_jn	randomseed	mc	l1_cplx_snr_amp	logprior	logpost	flow	l1_cplx_snr_arg	t0	chi_eff	q	v1_cplx_snr_amp	eta	lal_approximant	h1_optimal_snr	azimuth	lal_amporder	dec	samplerate	matched_filter_snr	mf	
1.397606222902231687e+00	1.000000000000000000e+00	7.960497616173653057e+01	1.583851826821830855e+01	7.063017703586426110e-01	1.002289103658227987e+01	1.000000000000000000e+02	0.000000000000000000e+00	-2.059553370127842342e-02	-1.953430534990916669e+02	1.120271632475818002e+01	2.798761323627665831e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.444578814403593015e+01	-1.953430534990916669e+02	4.151687488105711964e+03	1.061024850851464141e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.708972653550557368e+02	1.028172783679290347e+01	3.178068292111172013e+03	5.746174261536594230e+01	1.401155100725434366e+00	3.817528984938661107e+00	9.034372272161235173e-01	1.988636122019226207e+02	3.837296236390430604e+00	-1.000000000000000000e+00	1.575876236353406235e-01	3.086070061959216559e+01	1.227523475683503840e+00	3.000000000000000000e+00	5.964359814214823530e+01	5.901578273185152934e-01	2.420854384425566719e-01	1.197042098004699469e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566719e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.756256516762390874e+01	1.068052978489188343e+00	-1.113425636624548187e-01	1.020196187051060965e+00	3.662946487057904960e+03	1.781831573366190469e-01	9.395419968431228952e-01	1.200664610000000000e+08	1.218230448154033363e+00	1.188132793509418583e+01	1.360842439975142604e+01	1.845056897548071504e+02	2.000000000000000000e+01	1.081620384552742564e+00	1.197042098017682791e+09	6.514736097664251824e-02	9.974671770303191742e-01	1.026213437629963288e+01	2.499995980330212697e-01	6.000000000000000000e+01	9.082097636715420919e+00	4.383295696353221693e+00	0.000000000000000000e+00	-7.019550808183885326e-01	4.096000000000000000e+03	1.869373365685691724e+01	2.658141413275318943e+00
1.397606222902231687e+00	1.000000000000000000e+00	1.227265882425125341e+02	1.583851826821830855e+01	7.063017703586421669e-01	9.736388811168762203e+00	1.000000000000000000e+02	0.000000000000000000e+00	-1.206750976852699608e-02	-1.953430534990916669e+02	1.144003330462615331e+01	2.798761323627666719e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.094379259556865236e+01	-1.953430534990916669e+02	2.679432649379942177e+03	-9.540234116577785972e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.743992609035230146e+02	1.043505208610912227e+01	3.006661761048493645e+03	5.746174261536594230e+01	1.401155100725434810e+00	3.837219838020717422e+00	-8.749441926248240353e-01	-7.247807312548495418e+01	3.837296236390420390e+00	-1.000000000000000000e+00	-7.907921903295456190e-02	3.086070061959216559e+01	2.665776924824538874e+00	3.000000000000000000e+00	5.964359814214823530e+01	8.850711511008144683e-01	2.420854384425566719e-01	1.197042098005122662e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566719e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.803160718405433727e+01	1.063845082749707904e+00	-1.113425636624548187e-01	5.357236161791665729e+00	2.843713476529816489e+03	-6.701170926442756581e-02	4.841494746586418874e-01	1.200664610000000000e+08	1.218230448154033363e+00	1.194937441750258955e+01	1.490707164728420508e+01	1.893063325508072126e+02	2.000000000000000000e+01	-9.419559018892513791e-01	1.197042098017844200e+09	6.514736097664247660e-02	9.974671770303189522e-01	1.029317465614283122e+01	2.499995980330212142e-01	6.000000000000000000e+01	9.973325851832584021e+00	4.476713401595292297e+00	0.000000000000000000e+00	-6.948576764861753574e-01	4.096000000000000000e+03	1.890030709014431309e+01	2.658141413275318055e+00
1.397606222902231687e+00	1.000000000000000000e+00	1.432850116113191632e+02	1.583851826821830855e+01	7.063017703586421669e-01	9.743532002901625688e+00	1.000000000000000000e+02	0.000000000000000000e+00	-6.590578215895881442e-02	-1.953430534990916669e+02	1.046518781358541794e+01	2.798761323627666719e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.253632298952214796e+01	-1.953430534990916669e+02	4.294148297269425711e+03	-1.197572608320796039e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.728067305095695190e+02	1.042398880775430392e+01	4.967823456449184960e+03	5.746174261536594230e+01	1.401155100725434810e+00	3.813798999280202828e+00	-1.159962152549220304e+00	-1.475207543945730038e+02	3.837296236390420390e+00	-1.000000000000000000e+00	-3.761045577157595687e-02	3.086070061959216559e+01	2.794724509310347216e+00	3.000000000000000000e+00	5.964359814214823530e+01	9.973764661278007315e-01	2.420854384425566719e-01	1.197042098004591227e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566719e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.700347226183476579e+01	1.062455086233526247e+00	-1.113425636624548187e-01	5.123004315996034563e+00	4.632352408067967190e+03	2.829532638738285755e-02	7.245249244067603067e-02	1.200664610000000000e+08	1.218230448154033363e+00	1.194351238331093157e+01	1.537170178793581776e+01	1.881784322975053385e+02	2.000000000000000000e+01	-1.131666826161837447e+00	1.197042098017791986e+09	6.514736097664247660e-02	9.974671770303189522e-01	1.030264769365605559e+01	2.499995980330212142e-01	6.000000000000000000e+01	9.201168246141319784e+00	4.440007844031808482e+00	0.000000000000000000e+00	-7.215868651797899824e-01	4.096000000000000000e+03	1.888851256509856569e+01	2.658141413275318055e+00
1.397625778702646038e+00	1.000000000000000000e+00	8.714534558779376994e+01	1.583851826821830855e+01	7.063014947871286697e-01	1.012080060569398654e+01	1.000000000000000000e+02	0.000000000000000000e+00	1.901422892277526699e-02	-1.953430534990916669e+02	1.229794865108590152e+01	2.798801050408271429e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.415863316579975617e+01	-1.953430534990916669e+02	4.233649143646685843e+03	-6.953421015646870096e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.711844203332919108e+02	1.043495637549130350e+01	4.121571334452961310e+03	5.746174261536594230e+01	1.401175271705625613e+00	3.849755817626823173e+00	-6.689332739495564839e-01	1.769199514570127363e+01	3.837294586331278179e+00	-1.000000000000000000e+00	-2.640882761513063670e-02	3.086070061959216559e+01	8.408162246189130329e-01	3.000000000000000000e+00	5.964359814214823530e+01	5.749840531726553294e-01	2.420842886139200345e-01	1.197042098005239248e+09	1.280000000000000000e+02	1.113430608983436154e-01	2.420842886139200345e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.918761538199238004e+01	1.071155975203851529e+00	-1.113430608983436154e-01	5.587732526289308055e+00	4.177403669779821939e+03	-4.542305653790545961e-02	9.582116698563225565e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.194359247325680329e+01	1.387994127188358817e+01	1.850643616051754918e+02	2.000000000000000000e+01	-7.143563304874621656e-01	1.197042098017802954e+09	6.514650219683748578e-02	9.974667744466694241e-01	1.029955238280738961e+01	2.499995979050664563e-01	6.000000000000000000e+01	1.070020738688317152e+01	4.464069104671390065e+00	0.000000000000000000e+00	-6.857392840627255515e-01	4.096000000000000000e+03	1.890358424024157102e+01	2.658179213766830973e+00
1.397606222902231465e+00	1.000000000000000000e+00	1.004318126993537561e+02	1.583851826821830855e+01	7.063017703586426110e-01	1.166681132451891045e+01	1.000000000000000000e+02	0.000000000000000000e+00	-3.390494344916250569e-02	-1.953430534990916669e+02	1.294816462716742933e+01	2.798761323627665831e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.453132989327173163e+01	-1.953430534990916669e+02	1.427142774120213289e+03	2.982692361784127222e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.708117236058199353e+02	1.042614187447101770e+01	3.592659586083531394e+03	5.746174261536594230e+01	1.401155100725434588e+00	3.830475316182136325e+00	3.050827998582641420e+00	-4.570698421260777877e+02	3.837296236390420390e+00	-1.000000000000000000e+00	-6.813563679851419863e-02	3.086070061959216559e+01	1.782868097404388896e+00	3.000000000000000000e+00	5.964359814214823530e+01	6.665623053374650775e-01	2.420854384425566719e-01	1.197042098004862547e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566719e-01	8.000000000000000000e+00	-1.644823528794995013e+02	2.080759383357953496e+01	1.069630147549713861e+00	-1.113425636624548187e-01	3.016805476979011580e+00	2.514241825615856214e+03	-3.423069334935169294e-02	8.412086772179586669e-01	1.200664610000000000e+08	1.218230448154033141e+00	1.193629841073243902e+01	1.430563163314891817e+01	1.851173552389688552e+02	2.000000000000000000e+01	3.016597305233289728e+00	1.197042098017564535e+09	6.514736097664249048e-02	9.974671770303189522e-01	1.026544791708020554e+01	2.499995980330212697e-01	6.000000000000000000e+01	1.136602425868714228e+01	4.445188995220338946e+00	0.000000000000000000e+00	-7.059939044691543319e-01	4.096000000000000000e+03	1.887213523446875030e+01	2.658141413275318943e+00
1.397625778702646260e+00	1.000000000000000000e+00	1.136247699455465607e+02	1.583851826821830855e+01	7.063014947871283367e-01	9.661531932576810533e+00	1.000000000000000000e+02	0.000000000000000000e+00	9.828632582942198326e-03	-1.953430534990916669e+02	1.118567961458306392e+01	2.798801050408271873e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.121635483789191312e+01	-1.953430534990916669e+02	1.105606447415308139e+03	-1.817939466980305951e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.741266986611997538e+02	1.038626795140760173e+01	9.954532740163595008e+02	5.746174261536594230e+01	1.401175271705625613e+00	3.841636044330731359e+00	-1.935464709569961528e+00	2.161847735680887084e+01	3.837294586331278179e+00	-1.000000000000000000e+00	1.175252425896555764e-01	3.086070061959216559e+01	7.043788937055150967e-02	3.000000000000000000e+00	5.964359814214823530e+01	8.560632079150601870e-01	2.420842886139200345e-01	1.197042098005013466e+09	1.280000000000000000e+02	1.113430608983436154e-01	2.420842886139200345e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.772226980461240231e+01	1.069680427282754032e+00	-1.113430608983436154e-01	4.426349539626475149e+00	1.050313986348857725e+03	1.076966100067133780e-01	5.431919702351829526e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.190240420555589651e+01	1.467591376443589191e+01	1.888026124256356582e+02	2.000000000000000000e+01	-1.827768099563247928e+00	1.197042098017669678e+09	6.514650219683747190e-02	9.974667744466695352e-01	1.030278540693753087e+01	2.499995979050664285e-01	6.000000000000000000e+01	9.778252364465547686e+00	4.462167546642245242e+00	0.000000000000000000e+00	-7.073696758279628405e-01	4.096000000000000000e+03	1.883483990941936170e+01	2.658179213766830085e+00
1.397606222902231687e+00	1.000000000000000000e+00	1.205153776929478795e+02	1.583851826821830855e+01	7.063017703586421669e-01	9.715308414442086260e+00	1.000000000000000000e+02	0.000000000000000000e+00	9.154362372521429592e-03	-1.953430534990916669e+02	1.145024879982492649e+01	2.798761323627666719e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.361843507115230523e+01	-1.953430534990916669e+02	3.383525829470930148e+03	1.796774017271280666e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.717246184279393617e+02	1.038352401634060840e+01	3.932625912551597139e+03	5.746174261536594230e+01	1.401155100725434810e+00	3.844272536336902135e+00	1.713349994451375535e-01	-1.200800703616778691e+02	3.837296236390420390e+00	-1.000000000000000000e+00	8.342402281990679569e-03	3.086070061959216559e+01	8.062292469712102339e-01	3.000000000000000000e+00	5.964359814214823530e+01	9.345360820971373439e-01	2.420854384425566719e-01	1.197042098005146742e+09	1.280000000000000000e+02	1.113425636624548049e-01	2.420854384425566719e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.804056636416625281e+01	1.065863196331552576e+00	-1.113425636624548049e-01	1.735582542311249754e-01	3.659189215030559353e+03	-8.119600905307500227e-04	3.638431238583216265e-01	1.200664610000000000e+08	1.218230448154033363e+00	1.190517016211295420e+01	1.485252666477112982e+01	1.865771450927104809e+02	2.000000000000000000e+01	1.705230393546067202e-01	1.197042098017676115e+09	6.514736097664249048e-02	9.974671770303189522e-01	1.025583869852085961e+01	2.499995980330212142e-01	6.000000000000000000e+01	9.998330839408415827e+00	4.398341141034252999e+00	0.000000000000000000e+00	-6.970888168264363083e-01	4.096000000000000000e+03	1.883371508785712933e+01	2.658141413275318055e+00
1.397606222902231687e+00	1.000000000000000000e+00	1.104803865054345380e+02	1.583851826821830855e+01	7.063017703586421669e-01	1.091463979730244560e+01	1.000000000000000000e+02	0.000000000000000000e+00	-2.543761204292849243e-02	-1.953430534990916669e+02	1.220652143305501447e+01	2.798761323627666719e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.194659177587755039e+01	-1.953430534990916669e+02	4.577048957689061353e+03	1.719008366386334474e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.733964617232141165e+02	1.041239480540816409e+01	2.230233393508612608e+03	5.746174261536594230e+01	1.401155100725434810e+00	3.827966580689305509e+00	1.645077616504649676e+00	4.868588577068012455e+02	3.837296236390420390e+00	-1.000000000000000000e+00	7.393074988168457651e-02	3.086070061959216559e+01	1.315225386434460075e+00	3.000000000000000000e+00	5.964359814214823530e+01	8.730694231384388271e-01	2.420854384425566719e-01	1.197042098004601717e+09	1.280000000000000000e+02	1.113425636624548049e-01	2.420854384425566719e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.958261090387727776e+01	1.068815821468897198e+00	-1.113425636624548049e-01	1.706698053895342015e+00	3.398962879055305621e+03	9.936836192461351303e-02	5.093340348119759220e-01	1.200664610000000000e+08	1.218230448154033363e+00	1.194436029822218792e+01	1.459170860582280405e+01	1.879881703290369330e+02	2.000000000000000000e+01	1.744445978429263189e+00	1.197042098017604828e+09	6.514736097664249048e-02	9.974671770303189522e-01	1.023439266121683211e+01	2.499995980330212142e-01	6.000000000000000000e+01	1.074011743009188002e+01	4.451424784874594920e+00	0.000000000000000000e+00	-7.164263507177620616e-01	4.096000000000000000e+03	1.884374863837369318e+01	2.658141413275318055e+00
1.397625778702646260e+00	1.000000000000000000e+00	1.128025681751143026e+02	1.583851826821830855e+01	7.063014947871283367e-01	1.041982380109245376e+01	1.000000000000000000e+02	0.000000000000000000e+00	4.621511907849651379e-03	-1.953430534990916669e+02	1.234462489165150778e+01	2.798801050408271873e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.156838466626203399e+01	-1.953430534990916669e+02	1.230805653407018326e+03	-1.147294367342332810e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.737746688328296329e+02	1.040607000783172786e+01	2.919676355977007461e+03	5.746174261536594230e+01	1.401175271705625613e+00	3.842249494860026537e+00	-1.130547370192575451e+00	-3.566289373666533038e+02	3.837294586331289281e+00	-1.000000000000000000e+00	-1.674699714975735887e-02	3.086070061959216559e+01	2.757751425664201506e+00	3.000000000000000000e+00	5.964359814214823530e+01	8.734482335814752751e-01	2.420842886139200900e-01	1.197042098005118608e+09	1.280000000000000000e+02	1.113430608983436154e-01	2.420842886139200900e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.942239172176906337e+01	1.068002183025472007e+00	-1.113430608983436154e-01	5.138921303138745955e+00	2.078627277879933445e+03	-2.136850905760745434e-02	5.085565994216763031e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.192219568395231200e+01	1.465412649993807115e+01	1.884287953327676917e+02	2.000000000000000000e+01	-1.151915879250182684e+00	1.197042098017796755e+09	6.514650219683751353e-02	9.974667744466696462e-01	1.025869654334507253e+01	2.499995979050664285e-01	6.000000000000000000e+01	1.078270877064054822e+01	4.477316758854271939e+00	0.000000000000000000e+00	-6.964867727941533859e-01	4.096000000000000000e+03	1.885759447767197372e+01	2.658179213766830085e+00
1.397606222902231687e+00	1.000000000000000000e+00	1.104845871657599758e+02	1.583851826821830855e+01	7.063017703586421669e-01	1.061182313143286038e+01	1.000000000000000000e+02	0.000000000000000000e+00	-1.061352478686039547e-02	-1.953430534990916669e+02	1.223794451916598724e+01	2.798761323627666719e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.110347809114801976e+01	-1.953430534990916669e+02	4.269191711909115838e+03	-1.770227782829161933e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.742395754079436472e+02	1.039979197502719721e+01	2.678521755474991551e+03	5.746174261536594230e+01	1.401155100725434810e+00	3.833543536047422151e+00	-1.824813264620000819e+00	3.283772521764647649e+02	3.837296236390420390e+00	-1.000000000000000000e+00	5.458548179083866358e-02	3.086070061959216559e+01	1.961033862696304197e-02	3.000000000000000000e+00	5.964359814214823530e+01	8.216474122999063434e-01	2.420854384425566719e-01	1.197042098004685879e+09	1.280000000000000000e+02	1.113425636624548049e-01	2.420854384425566719e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.941438072272447357e+01	1.072460753323957405e+00	-1.113425636624548049e-01	4.501043631075444473e+00	3.470690694461166458e+03	6.519900657769950314e-02	6.065010828562376055e-01	1.200664610000000000e+08	1.218230448154033363e+00	1.192363279778025920e+01	1.459182266897741620e+01	1.888313980769210616e+02	2.000000000000000000e+01	-1.759614258042301316e+00	1.197042098017707825e+09	6.514736097664249048e-02	9.974671770303189522e-01	1.019017745384225648e+01	2.499995980330212142e-01	6.000000000000000000e+01	1.070234098783519805e+01	4.464260182833896806e+00	0.000000000000000000e+00	-7.080137899341180097e-01	4.096000000000000000e+03	1.881161613875130811e+01	2.658141413275318055e+00
1.397606222902231687e+00	1.000000000000000000e+00	1.236924881437848995e+02	1.583851826821830855e+01	7.063017703586421669e-01	1.108532535999848001e+01	1.000000000000000000e+02	0.000000000000000000e+00	-5.612308159271695018e-02	-1.953430534990916669e+02	1.178689153455386851e+01	2.798761323627666719e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.283754703054381707e+01	-1.953430534990916669e+02	2.656529792230321618e+01	-2.561280387910074730e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.725055064685478499e+02	1.038214081475160988e+01	3.380981059169180298e+03	5.746174261536594230e+01	1.401155100725434810e+00	3.815242093063945461e+00	-2.641126436694060775e+00	-7.049840351473623059e+02	3.837296236390420390e+00	-1.000000000000000000e+00	7.984604878398604555e-02	3.086070061959216559e+01	3.119319657524908251e-01	3.000000000000000000e+00	5.964359814214823530e+01	9.761818538057419614e-01	2.420854384425566719e-01	1.197042098004328966e+09	1.280000000000000000e+02	1.113425636624548049e-01	2.420854384425566719e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.924436369112327583e+01	1.067469473533676272e+00	-1.113425636624548049e-01	3.718784067315007658e+00	1.710487714477096461e+03	1.359691303767029957e-01	2.186929447957487449e-01	1.200664610000000000e+08	1.218230448154033363e+00	1.194532878299171053e+01	1.493059023672882546e+01	1.874360967052766682e+02	2.000000000000000000e+01	-2.505157306317357779e+00	1.197042098017574072e+09	6.514736097664249048e-02	9.974671770303189522e-01	1.020856812733297403e+01	2.499995980330212142e-01	6.000000000000000000e+01	1.041778688070843373e+01	4.433215775351850851e+00	0.000000000000000000e+00	-7.292861844972674534e-01	4.096000000000000000e+03	1.878690616673963376e+01	2.658141413275318055e+00
1.397606222902231687e+00	1.000000000000000000e+00	1.019366334981276907e+02	1.583851826821830855e+01	7.063017703586421669e-01	9.585896238548341941e+00	1.000000000000000000e+02	0.000000000000000000e+00	5.096959077679308336e-02	-1.953430534990916669e+02	1.209094646670197548e+01	2.798761323627666719e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.336225458629616014e+01	-1.953430534990916669e+02	2.122069619177896584e+03	5.734286874717064997e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.719807989127955068e+02	1.040928781039262141e+01	9.504217920982482610e+02	5.746174261536594230e+01	1.401155100725434810e+00	3.862628697090609187e+00	5.716217923435349402e-01	2.432899951144519832e+02	3.837296236390420390e+00	-1.000000000000000000e+00	1.806895128171781550e-03	3.086070061959216559e+01	4.388742224397845781e-01	3.000000000000000000e+00	5.964359814214823530e+01	7.402741906640792902e-01	2.420854384425566441e-01	1.197042098005455971e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566441e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.864871873970788130e+01	1.064062531119123634e+00	-1.113425636624548187e-01	5.520069659723031430e-01	1.533909380236851575e+03	-4.916269564862130181e-02	7.373182233064994318e-01	1.200664610000000000e+08	1.218230448154033363e+00	1.193967305407492496e+01	1.435024872333877610e+01	1.863310476361342864e+02	2.000000000000000000e+01	5.224590966949135273e-01	1.197042098018008232e+09	6.514736097664246273e-02	9.974671770303189522e-01	1.026368493003343652e+01	2.499995980330212142e-01	6.000000000000000000e+01	1.047350550082749265e+01	4.518271361035458789e+00	0.000000000000000000e+00	-6.747902127046443432e-01	4.096000000000000000e+03	1.885723893253943828e+01	2.658141413275318055e+00
1.397606222902231687e+00	1.000000000000000000e+00	1.113027168026171978e+02	1.583851826821830855e+01	7.063017703586421669e-01	1.024878831546482694e+01	1.000000000000000000e+02	0.000000000000000000e+00	4.281615922330406221e-02	-1.953430534990916669e+02	1.333924876843944318e+01	2.798761323627666719e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.192158172713766362e+01	-1.953430534990916669e+02	4.183239139885132317e+03	6.845544365357503214e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.734214717719540033e+02	1.041942849500465584e+01	3.244177505032671434e+03	5.746174261536594230e+01	1.401155100725434810e+00	3.863955155517609263e+00	8.265417971816989562e-01	1.915574896621691607e+02	3.837296236390420390e+00	-1.000000000000000000e+00	-1.419873606459485238e-01	3.086070061959216559e+01	3.023102033709073932e+00	3.000000000000000000e+00	5.964359814214823530e+01	8.310777744156584435e-01	2.420854384425566441e-01	1.197042098005637884e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566441e-01	8.000000000000000000e+00	-1.644823528794995013e+02	2.035169566771143579e+01	1.057082068928513641e+00	-1.113425636624548187e-01	7.057776855352712042e-01	3.711846224827684637e+03	-1.848035198692525860e-01	5.897535403310290025e-01	1.200664610000000000e+08	1.218230448154033363e+00	1.187936097021923310e+01	1.461395558641006076e+01	1.880354273583640747e+02	2.000000000000000000e+01	6.417382773124463702e-01	1.197042098017930746e+09	6.514736097664246273e-02	9.974671770303189522e-01	1.026482941939659632e+01	2.499995980330212142e-01	6.000000000000000000e+01	1.145505551752687445e+01	4.439508492807563655e+00	0.000000000000000000e+00	-6.574372872684862701e-01	4.096000000000000000e+03	1.876507271514788400e+01	2.658141413275318055e+00
1.397606222902231465e+00	1.000000000000000000e+00	1.214722705689653139e+02	1.583851826821830855e+01	7.063017703586423890e-01	1.007355877234130048e+01	1.000000000000000000e+02	0.000000000000000000e+00	1.089557415539044172e-02	-1.953430534990916669e+02	1.191802529466520078e+01	2.798761323627666275e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.045486360310474083e+01	-1.953430534990916669e+02	2.629450541056754446e+03	2.126257744215941603e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.748881898959869261e+02	1.042710940689883081e+01	8.467605677669321267e+02	5.746174261536594230e+01	1.401155100725434810e+00	3.844555105946369622e+00	2.095507183713317456e+00	3.710011740151816184e+02	3.837296236390440374e+00	-1.000000000000000000e+00	3.075056050262414686e-02	3.086070061959216559e+01	1.143850066239263441e+00	3.000000000000000000e+00	5.964359814214823530e+01	9.110504494916408236e-01	2.420854384425566441e-01	1.197042098005105495e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566441e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.876166324355579462e+01	1.069917527488642772e+00	-1.113425636624548187e-01	2.112889397031590288e+00	1.734548259581297089e+03	1.985498634723370515e-02	4.249715830344471534e-01	1.200664610000000000e+08	1.218230448154033363e+00	1.194667461335448344e+01	1.487625261616816275e+01	1.897644425121550853e+02	2.000000000000000000e+01	2.115362170060551161e+00	1.197042098017763853e+09	6.514736097664244885e-02	9.974671770303188412e-01	1.030253949978769690e+01	2.499995980330212419e-01	6.000000000000000000e+01	1.041556980680839040e+01	4.477565267128737148e+00	0.000000000000000000e+00	-6.972548491828324257e-01	4.096000000000000000e+03	1.890783726594262504e+01	2.658141413275318055e+00
1.397606222902231465e+00	1.000000000000000000e+00	1.161208007558330024e+02	1.583851826821830855e+01	7.063017703586426110e-01	1.026282244161751400e+01	1.000000000000000000e+02	0.000000000000000000e+00	2.711805789107035736e-02	-1.953430534990916669e+02	1.306464925313583159e+01	2.798761323627665831e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.292649500916485295e+01	-1.953430534990916669e+02	4.543150764136742509e+03	1.332009856046495910e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.724165584899268140e+02	1.041534650719814259e+01	2.637272291426946140e+03	5.746174261536594230e+01	1.401155100725434588e+00	3.853562415753206238e+00	1.464709987280771841e+00	3.942406477314120252e+02	3.837296236390420390e+00	-1.000000000000000000e+00	-1.327001312342757089e-01	3.086070061959216559e+01	2.686770571856760270e-01	3.000000000000000000e+00	5.964359814214823530e+01	8.381384073302623472e-01	2.420854384425566441e-01	1.197042098005582333e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566441e-01	8.000000000000000000e+00	-1.644823528794995013e+02	2.003999264658572343e+01	1.059005465725428863e+00	-1.113425636624548187e-01	1.357588550708551445e+00	3.586415698031843021e+03	-1.598181891253465103e-01	5.769350080028163852e-01	1.200664610000000000e+08	1.218230448154033141e+00	1.193993453146275385e+01	1.474108768847760587e+01	1.871576461784044341e+02	2.000000000000000000e+01	1.304891798155425331e+00	1.197042098017719507e+09	6.514736097664247660e-02	9.974671770303189522e-01	1.020871674032447451e+01	2.499995980330212697e-01	6.000000000000000000e+01	1.120672658270822453e+01	4.421229262377792679e+00	0.000000000000000000e+00	-6.697279975214189829e-01	4.096000000000000000e+03	1.879381820695070360e+01	2.658141413275318943e+00
